id_„ÓÓ‰‡;√ÓÓ‰;ƒ‡Ú‡;“ÂÏÔÂ‡ÚÛ‡;id_ÔÓ„Ó‰˚
2051302;Priiskovyy;2018-10-26 22:48:32+03:00;7;500
2052144;Azey;2018-10-26 22:49:10+03:00;1;803
2052150;Yelanskiy;2018-10-26 22:49:12+03:00;1;803
2055868;Yantal;2018-10-26 22:50:31+03:00;0;804
2115627;Ust-Kamchatsk Staryy;2018-10-26 22:50:32+03:00;4;500
2119283;Zyryanka;2018-10-26 22:50:32+03:00;-15;804
2119370;Zavety Ilicha;2018-10-26 22:50:32+03:00;9;500
2119441;Yuzhno-Sakhalinsk;2018-10-26 22:49:17+03:00;9;802
2119447;Yuzhno-Kurilsk;2018-10-26 22:50:32+03:00;12;801
2119626;Yagodnoye;2018-10-26 22:50:32+03:00;-14;803
2119640;Yablochnyy;2018-10-26 22:50:32+03:00;9;803
2119701;Vostok;2018-10-26 22:50:33+03:00;8;803
2119964;Vakhrushev;2018-10-26 22:50:33+03:00;4;803
2120047;Ust-Omchug;2018-10-26 22:50:33+03:00;-7;804
2120129;Uptar;2018-10-26 22:50:33+03:00;4;520
2120257;Uglezavodsk;2018-10-26 22:50:34+03:00;9;804
2120261;Uglegorsk;2018-10-26 22:50:34+03:00;6;803
2120400;Tungor;2018-10-26 22:50:34+03:00;0;803
2120452;Troitskoye;2018-10-26 22:50:34+03:00;9;802
2120769;Talaya;2018-10-26 22:50:34+03:00;-4;803
2121025;Srednekolymsk;2018-10-26 22:50:35+03:00;-14;804
2121102;Sokol;2018-10-26 22:50:35+03:00;4;520
2121103;Sokol;2018-10-26 22:50:35+03:00;9;804
2121197;Sinegorye;2018-10-26 22:50:35+03:00;-7;803
2121324;Shebunino;2018-10-26 22:50:36+03:00;13;804
2121529;Sakhalinskaya Oblastí;2018-10-26 22:49:13+03:00;1;803
2122090;Pevek;2018-10-26 22:50:36+03:00;-13;801
2122229;Paratunka;2018-10-26 22:50:36+03:00;4;803
2122256;Palatka;2018-10-26 22:50:36+03:00;4;520
2122293;Ozernovskiy;2018-10-26 22:50:36+03:00;5;500
2122311;Oymyakon;2018-10-26 22:48:38+03:00;-11;804
2122334;Otrada;2018-10-26 22:50:37+03:00;12;801
2122414;Orotukan;2018-10-26 22:50:37+03:00;-11;803
2122783;Nogliki;2018-10-26 22:50:37+03:00;6;803
2123100;Myaundzha;2018-10-26 22:50:37+03:00;-9;804
2123292;Mgachi;2018-10-26 22:50:37+03:00;5;803
2123371;Mayskiy;2018-10-26 22:50:38+03:00;9;500
2123614;Makarov;2018-10-26 22:50:38+03:00;7;803
2123621;Mago;2018-10-26 22:50:38+03:00;0;804
2123628;Magadan;2018-10-26 22:49:16+03:00;4;520
2123688;Lososina;2018-10-26 22:50:38+03:00;9;500
2123805;Leonidovo;2018-10-26 22:50:38+03:00;4;803
2123836;Lazarev;2018-10-26 22:50:39+03:00;4;803
2123979;Kurilsk;2018-10-26 22:50:42+03:00;8;800
2124187;Krasnogorsk;2018-10-26 22:50:42+03:00;6;802
2124604;Khomutovo;2018-10-26 22:49:13+03:00;9;802
2124611;Kholodnyy;2018-10-26 22:50:42+03:00;-11;804
2125472;Gornozavodsk;2018-10-26 22:50:42+03:00;11;802
2125693;Evensk;2018-10-26 22:50:46+03:00;0;804
2125711;Esso;2018-10-26 22:50:46+03:00;-3;803
2126018;De-Kastri;2018-10-26 22:50:46+03:00;8;804
2126250;Chekhov;2018-10-26 22:50:46+03:00;7;803
2126359;Bykov;2018-10-26 22:50:46+03:00;9;804
2126493;Boshnyakovo;2018-10-26 22:50:47+03:00;5;803
2126638;Bogorodskoye;2018-10-26 22:50:47+03:00;5;803
2126710;Beringovskiy;2018-10-26 22:50:47+03:00;-8;800
2126785;Belaya Gora;2018-10-26 22:50:47+03:00;-18;804
2127202;Anadyr;2018-10-26 22:48:37+03:00;-18;741
2609894;Yantarnyy;2018-10-26 22:49:07+03:00;7;801
2609904;Donskoye;2018-10-26 22:50:47+03:00;7;801
4031574;Provideniya;2018-10-26 22:50:48+03:00;-1;800
4031625;Lorino;2018-10-26 22:50:48+03:00;0;800
4031637;Lavrentiya;2018-10-26 22:50:48+03:00;0;800
6198157;Yalpay;2018-10-26 22:48:54+03:00;1;802
6198159;Shuyka;2018-10-26 22:50:59+03:00;1;802
6198512;Bolíshiye Velezhi;2018-10-26 22:50:59+03:00;1;802
6198533;Puchina;2018-10-26 22:48:54+03:00;1;802
6267910;Badalyk;2018-10-26 22:49:46+03:00;-3;800
6269121;Grazhdanka;2018-10-26 22:50:48+03:00;2;501
6417154;Aeroport;2018-10-26 22:50:56+03:00;1;800
6417336;Dalíniye Prudishchi;2018-10-26 22:48:38+03:00;1;800
6417876;Nagornoye;2018-10-26 22:50:53+03:00;1;800
6417926;Terekhovo;2018-10-26 22:59:52+03:00;1;800
6418028;Novoaleksandrovo;2018-10-26 22:59:53+03:00;1;800
6418220;Orekhovo-Borisovo;2018-10-26 22:59:49+03:00;1;803
6420951;Rubikhino;2018-10-26 22:51:08+03:00;1;803
6610370;Chistyye Bory;2018-10-26 22:50:48+03:00;0;804
6696921;Severomorsk-3;2018-10-26 22:50:49+03:00;-1;620
6708894;Burovka;2018-10-26 22:48:48+03:00;2;802
6722511;Veselevo;2018-10-26 22:59:59+03:00;1;803
6726099;Vecheri;2018-10-26 22:48:41+03:00;2;800
6727721;Skniga;2018-10-26 23:00:00+03:00;2;800
6853140;Lesnoy;2018-10-26 22:51:12+03:00;9;500
6864865;Sverdlovskiy;2018-10-26 22:49:18+03:00;-4;800
6930055;Muromtsevo;2018-10-26 22:50:49+03:00;0;802
6930488;Nezhdaninskoe;2018-10-26 22:50:49+03:00;-15;803
6930743;Volochaevskoe;2018-10-26 22:50:49+03:00;7;801
6930874;Shikotan;2018-10-26 22:50:49+03:00;11;800
6931086;Peresvet;2018-10-26 22:50:50+03:00;2;800
7115017;Temernik;2018-10-26 22:50:50+03:00;4;801
7117224;Pribrezhnyy;2018-10-26 22:50:50+03:00;5;802
7287775;Nizhnesortymskiy;2018-10-26 22:51:13+03:00;9;803
7289676;Pokachi;2018-10-26 22:49:25+03:00;9;804
7458389;Kusak;2018-10-26 22:50:50+03:00;0;800
7536147;Singapay;2018-10-26 22:50:50+03:00;10;800
7601828;Noginsk-9;2018-10-26 22:50:51+03:00;2;800
8144372;Kirlichnyy;2018-10-26 22:49:13+03:00;4;801
